id_espace_vert,nom_espace_vert,type_espace_vert,code_postal,arr_num,surface_m2
137,SQUARE RAOUL NORDLING,Promenades ouvertes,75011,11.0,1255.0
10247,JARDINIERES DE LA PLACE JUSSIEU,Décorations sur la voie publique,75005,5.0,110.0
10418,JARDINIERES DE L'AVENUE DU MAINE,Décorations sur la voie publique,75014,14.0,138.0
10863,JARDINIERES DE LA RUE DAMREMONT,Décorations sur la voie publique,75018,18.0,148.0
10694,JARDINIERES DE LA RUE BEETHOVEN,Décorations sur la voie publique,75016,16.0,30.0
10345,DECORATION DU BOULEVARD VINCENT AURIOL,Décorations sur la voie publique,75013,13.0,1571.0
11112,TALUS DU MOULINET,Décorations sur la voie publique,75013,13.0,159.0
11090,ESPACE VERT DU CENTRE SPORTIF BERTRAND DAUVIN,Etablissements sportifs,75018,18.0,3931.0
10960,JARDINIERE ANGLE DES RUES DE LA TOMBE ISSOIRE - DU PERE CORENTIN,Décorations sur la voie publique,75014,14.0,85.0
11150,JARDINIERE VERTICALE DU 7 AVENUE LEDRU ROLLIN,Murs végétalisés,75012,12.0,1.0
11072,ESPACE VERT DU TEP RENE ET ANDRE MOURLON,Etablissements sportifs,75015,15.0,300.0
10841,JARDINIERE DE LA PLACE THEODORE RIVIERE,Décorations sur la voie publique,75016,16.0,7.0
11174,JARDINIERE VERTICALE DU 1 PLACE DE LA PORTE MAILLOT,Murs végétalisés,75016,16.0,6.0
10854,JARDINIERES DE LA RUE CHARLES TOURNEMIRE,Décorations sur la voie publique,75017,17.0,605.0
11181,JARDINIERE VERTICALE DU 15 RUE NOLLET,Murs végétalisés,75017,17.0,0.0
270,03-00,Périphérique,75013,13.0,680.0
11822,JARDINIERES DU QUAI DE LA GARONNE,Décorations sur la voie publique,75019,19.0,160.0
11780,JARDIN MARTHA  DESRUMAUX,Promenades ouvertes,75012,12.0,4615.0
13008,JARDINIERES EVQ RUE SAINT LAZARE,Décorations sur la voie publique,75009,9.0,
13149,JARDINIERES  EVQ DE LA RUE DE SUEZ,Décorations sur la voie publique,75018,18.0,132.0
142,SQUARE DE LA PLACE PASDELOUP,Promenades ouvertes,75011,11.0,525.0
11061,COMPLEXE SPORTIF ELISABETH,Etablissements sportifs,75014,14.0,5511.0
44,JARDIN TINO ROSSI - MUSEE DE LA SCULPTURE EN PLEIN AIR,Promenades ouvertes,75005,5.0,33143.0
10074,SQUARE OLGA BANCIC,Promenades ouvertes,75011,11.0,520.0
373,SQUARE NICOLE DE HAUTECLOCQUE,Promenades ouvertes,75015,15.0,7540.0
868,JARDIN YITZHAK RABIN,Promenades ouvertes,75012,12.0,59300.0
11243,JARDINIERE DE LA RUE OLIVIER MESSIAEN,Décorations sur la voie publique,75013,13.0,41.0
10262,JARDINIERE ANGLE DES RUES SAINT-JULIEN LE PAUVRE - GALANDE,Décorations sur la voie publique,75005,5.0,43.0
10325,JARDINIERES DE LA RUE DU COLONEL ROZANOFF,Décorations sur la voie publique,75012,12.0,140.0
10875,JARDINIERES DE LA RUE BORIS VIAN,Décorations sur la voie publique,75018,18.0,81.0
11680,15-10,Périphérique,75016,16.0,494.0
10861,DECORATION DE LA PLACE DES ABBESSES,Décorations sur la voie publique,75018,18.0,12.0
11470,JARDINIERE DE LA RUE DES MARCHAIS,Décorations sur la voie publique,75019,19.0,62.0
10069,DECORATION DU ROND-POINT PORTE D'AUBERVILLIERS,Périphérique,75019,19.0,4573.0
11545,26-01,Périphérique,75019,19.0,2199.0
731,26-05,Périphérique,75019,19.0,559.0
11552,00-00,Périphérique,75013,13.0,1335.0
197,32-00,Périphérique,75012,12.0,284.0
641,23-09,Périphérique,75018,18.0,284.0
11590,23-23,Périphérique,75018,18.0,3459.0
11615,02-01,Périphérique,75013,13.0,211.0
11619,02-05,Périphérique,75013,13.0,303.0
437,16-03,Périphérique,75016,16.0,2173.0
11715,JARDIN FRANCOISE MALLET-JORIS,Promenades ouvertes,75013,13.0,2500.0
11114,PLATES BANDES AVENUE DE FLANDRE,Décorations sur la voie publique,75019,19.0,1290.0
11749,JARDINIERE VERTICALE DU 29 RUE MOUFFETARD,Murs végétalisés,75005,5.0,0.0
183,COULEE VERTE RENE DUMONT - PROMENADE DE L'AVENUE EMILE LAURENT,Promenades ouvertes,75012,12.0,9210.0
11434,JARDIN PARTAGE DE BEAUGRENELLE,"Ephémères, partagés, pédagogiques",75015,15.0,700.0
11917,JARDIN PAULE MINCK,Promenades ouvertes,75020,20.0,1630.0
11941,JARDINIERES DE LA RUE EUGENE JUMIN,Décorations sur la voie publique,75019,19.0,110.0
10324,JARDINIERES DE LA PLACE DE LA NATION (12eme),Décorations sur la voie publique,75012,12.0,2700.0
12013,JARDINIERE VERTICALE DU SQUARE LEOPOLD ACHILLE,Murs végétalisés,75003,3.0,100.0
12053,JARDINIERE VERTICALE DU JARDIN DE L'IMPASSE TRUILLOT,Murs végétalisés,75011,11.0,42.0
12080,JARDINIERE VERTICALE DU SQUARE HENRI ET ACHILLE DUCHENE,Murs végétalisés,75014,14.0,38.0
12102,JARDINIERE VERTICALE DU JARDIN DE L'HOPITAL VAUGIRARD,Murs végétalisés,75015,15.0,80.0
10329,DECORATION DE LA PLACE MAURICE DE FONTENAY,Décorations sur la voie publique,75012,12.0,300.0
10714,DECORATION DU COURS DE VINCENNES,Décorations sur la voie publique,75020,20.0,1597.0
12156,JARDINIERE VERTICALE DU JARDIN DE L'HOSPICE DEBROUSSE,Murs végétalisés,75020,20.0,54.0
229,JARDIN LAURE ALBIN GUILLOT,Promenades ouvertes,75013,13.0,25240.0
12920,JARDINIERE VERTICALE DU 131 BOULEVARD MACDONALD,Murs végétalisés,75019,19.0,
12006,JARDINIERES DE LA PLACE DE BUDAPEST,Décorations sur la voie publique,75009,9.0,75.0
13017,JARDINIERES RAE DE LA RUE ASSELINE,Décorations sur la voie publique,75014,14.0,
138,JARDINIERES ET PLACETTE LEON BLUM,Promenades ouvertes,75011,11.0,1673.0
10198,JARDINIERES DU PARKING SAINT-MARTIN,Décorations sur la voie publique,75003,3.0,175.0
11763,PROMENADE PC 13 - CHOISY - GANDON,Jardins privatifs,75013,13.0,4767.0
12111,JARDINIERE VERTICALE DU JARDIN DU RANELAGH 3,Murs végétalisés,75016,16.0,6.0
11498,JARDINIERES DE LA RUE MERE TERESA,Décorations sur la voie publique,75017,17.0,350.0
12940,JARDINIERES RAE DE LA RUE RICHOMME,Décorations sur la voie publique,75018,18.0,57.0
12999,JARDINIERES EVQ DU PASSAGE DE MELUN,Décorations sur la voie publique,75019,19.0,168.0
13347,JARDINIERES EVQ RUE MADEMOISELLE,Décorations sur la voie publique,75015,15.0,
13089,JARDINIERES RAE  DE LA RUE EMILE LEVASSOR,Décorations sur la voie publique,75013,13.0,407.0
13062,JARDINIERES DE LA RUE PARROT,Décorations sur la voie publique,75012,12.0,300.0
13429,JARDINIERES EVQ DE LA RUE WATTIGNIES,Décorations sur la voie publique,75012,12.0,364.0
13139,JARDINIERES EVQ DE LA PLACE NATIONALE,Décorations sur la voie publique,75013,13.0,
13130,JARDINIERES EVQ DE LA RUE STEPHENSON,Décorations sur la voie publique,75018,18.0,
13079,JADINIERES EVQ DE LA RUE DU MONT-CENIS,Décorations sur la voie publique,75018,18.0,
10196,JARDINIERE ARCHE MONTORGUEUIL,Décorations sur la voie publique,75002,2.0,10.0
13396,JARDINIERES DE LA PLACE MADELEINE BRAUN,Décorations sur la voie publique,75010,10.0,238.0
13450,JARDINIERES DE LA RUE BRUNESEAU,Décorations sur la voie publique,75013,13.0,
10228,VERGER DIT 'DU SOLDAT LABOUREUR',Décorations sur la voie publique,75004,4.0,1.0
13422,JARDINIERES DE LA RUE CHAUDRON,Décorations sur la voie publique,75010,10.0,
10134,JARDIN DES GRANDS MOULINS  - JARDIN CENTRAL,Promenades ouvertes,75013,13.0,7916.0
13032,JARDINIERES RAE DE LA RUE ROBERT ESTIENNE,Décorations sur la voie publique,75008,8.0,76.0
10896,JARDINIERE ANGLE DES RUES MELINGUE - FESSART,Décorations sur la voie publique,75019,19.0,22.0
13352,JARDINIERES GAUCHE DE L ESCALIER STENDHAL,Décorations sur la voie publique,75020,20.0,50.0
13093,JARDINIERES BELLEVILLE CONTRE ALLEE TELEGRAPHE,Décorations sur la voie publique,75019,19.0,120.0
11521,JARDIN PARTAGE 238-240 BOULEVARD DE LA VILLETTE,"Ephémères, partagés, pédagogiques",75019,19.0,400.0
11889,JARDINIERE VERTICALE DU 11 RUE MAURICE DE LA SIZERANNE,Murs végétalisés,75007,7.0,30.0
12029,JARDINIERE VERTICALE DU SQUARE SANTIAGO DU CHILI,Murs végétalisés,75007,7.0,13.0
10270,DECORATION DE LA RUE DE VAUGIRARD,Décorations sur la voie publique,75006,6.0,34.0
280,SQUARE JACQUES ANTOINE,Promenades ouvertes,75014,14.0,843.0
311,SQUARE YVES KLEIN,Promenades ouvertes,75014,14.0,715.0
13373,JARDINIERES RAE DE LA RUE LOUIS BLANC,Décorations sur la voie publique,75010,10.0,302.0
11026,JARDINET DE LA MAISON COMMUNALE,Jardinets décoratifs,75015,15.0,150.0
13465,JARDINIERES DE LA PLACE TRISTAN BERNARD,Décorations sur la voie publique,75017,17.0,20.0
12942,JARDINIERES RAE DE LA RUE PIERRE FONCIN,Décorations sur la voie publique,75020,20.0,550.0
11172,JARDINIERE VERTICALE DU 1 AVENUE ADRIEN HEBRARD,Murs végétalisés,75016,16.0,30.0
13480,JARDINIERES VGA DE L AVENUE DEBIDOUR,Décorations sur la voie publique,75019,19.0,
11451,JARDIN PARTAGE DU SQUARE DES DEUX NETHES,"Ephémères, partagés, pédagogiques",75018,18.0,150.0
14,JARDINETS DE LA MAIRIE DE PARIS CENTRE,Jardinets décoratifs,75003,3.0,236.0
10340,JARDINIERES DE L'AVENUE DE CHOISY,Décorations sur la voie publique,75013,13.0,160.0
11205,JARDINIERE VERTICALE DU 105 RUE DE BUZENVAL,Murs végétalisés,75020,20.0,2.0
275,03-06,Périphérique,75013,13.0,368.0
409,SQUARE ALFRED CAPUS,Promenades ouvertes,75016,16.0,2182.0
10031,JARDIN DU CLOS DES BLANCS MANTEAUX-FRANCESCA DANDOLO,Promenades ouvertes,75004,4.0,969.0
10800,JARDINET DU ROND POINT DU PONT MIRABEAU,Décorations sur la voie publique,75015,15.0,363.0
10280,JARDINIERE DE LA RUE DU BAC,Décorations sur la voie publique,75007,7.0,92.0
561,JARDIN DES ARENES DE MONTMARTRE,Jardinets décoratifs,75018,18.0,875.0
10250,DECORATION DE LA PLACE MAUBERT,Décorations sur la voie publique,75005,5.0,45.0
145,SQUARE COLBERT,Promenades ouvertes,75011,11.0,6337.0
11157,JARDINIERE VERTICALE DU 7 RUE DE L'INDUSTRIE,Murs végétalisés,75013,13.0,3.0
10979,JARDINIERES DE L'AVENUE LAMORICIERE,Décorations sur la voie publique,75012,12.0,300.0
797,29-00,Périphérique,75020,20.0,8322.0
309,JARDIN DU MOULIN DES TROIS CORNETS,Promenades ouvertes,75014,14.0,1000.0
13068,JARDINIERE VERTICALE DE LA PLACE OVIDA DELECT,Murs végétalisés,75004,4.0,10.0
546,SQUARE RAYMOND SOUPLEX,Promenades ouvertes,75018,18.0,456.0
459,SQUARE DU CAPORAL PEUGEOT,Promenades ouvertes,75017,17.0,1411.0
10024,PROMENADE PEREIRE - PROMENADE GILBERTE BROSSOLETTE,Promenades ouvertes,75017,17.0,2310.0
910,JARDINET RUE LEPIC,Jardinets décoratifs,75018,18.0,292.0
11645,11-00,Périphérique,75016,16.0,1507.0
434,11-02,Périphérique,75016,16.0,2056.0
11656,13-05,Périphérique,75016,16.0,1540.0
10369,JARDINIERES ANGLE DES RUES DE TOLBIAC - MOULIN DES PRES,Décorations sur la voie publique,75013,13.0,90.0
11251,PROMENADE DE L'ALLEE VERTE,Jardinets décoratifs,75011,11.0,162.0
10962,JARDINIERES DE LA PLACE FERDINAND BRUNOT,Décorations sur la voie publique,75014,14.0,20.0
548,PARC MARCEL BLEUNSTEIN-BLANCHET DIT PARC DE LA TURLURE,Promenades ouvertes,75018,18.0,4715.0
12047,JARDINIERE VERTICALE DU SQUARE DE LA FOLIE REGNAULT,Murs végétalisés,75011,11.0,21.0
11188,JARDINIERE VERTICALE DU 16 AVENUE RENE FONCK,Murs végétalisés,75019,19.0,29.0
11308,JARDIN PARTAGE LE JARDIN NOMADE,"Ephémères, partagés, pédagogiques",75011,11.0,270.0
276,SQUARE FERDINAND BRUNOT,Promenades ouvertes,75014,14.0,3943.0
10808,JARDINIERE DE LA PLACE JACQUES MARETTE,Décorations sur la voie publique,75015,15.0,182.0
12918,JARDINIERES RAE DE LA CITE LEPAGE,Décorations sur la voie publique,75019,19.0,100.0
10027,PROMENADE PEREIRE - BAYEN / LEBON,Promenades ouvertes,75017,17.0,1150.0
11436,JARDINIERE VERTICALE DU 4V ALLEE DES CYGNES,Murs végétalisés,75015,15.0,142.0
420,JARDIN JAN DOORNIK,Promenades ouvertes,75016,16.0,4800.0
813,31-05,Périphérique,75020,20.0,4441.0
11688,JARDINIERE DE LA RUE MANUEL,Décorations sur la voie publique,75009,9.0,60.0
11303,JARDINIERES DE L'AVENUE CLAUDE REGAUD,Décorations sur la voie publique,75013,13.0,1200.0
13212,JARDINIERES DE LA RUE  DE VERNEUIL,Décorations sur la voie publique,75007,7.0,7.0
13085,SQUARE LOUIS LUMIERE,Promenades ouvertes,75020,20.0,1455.0
288,SQUARE MARIAMA BA,Promenades ouvertes,75014,14.0,309.0
408,SQUARE HENRY BATAILLE,Promenades ouvertes,75016,16.0,2343.0
11129,JARDINIERE VERTICALE DU 6 AVENUE DE VERDUN,Murs végétalisés,75010,10.0,8.0
890,JARDINET DU MONUMENT AUX MORTS DE LA MAIRIE DU XIVEME,Jardinets décoratifs,75014,14.0,10.0
10399,JARDINIERES DE LA PLACE ANDRE MASSON,Décorations sur la voie publique,75013,13.0,250.0
40,SQUARE RENE VIVIANI-MONTEBELLO,Promenades ouvertes,75005,5.0,4265.0
344,SQUARE DE LA PORTE DE LA PLAINE,Promenades ouvertes,75015,15.0,5566.0
870,JARDINET DE LA PLACE SAINT-ESTEPHE,Jardinets décoratifs,75012,12.0,2690.0
375,JARDINETS DE LA RUE DU COLONEL COLONNA D'ORNANO,Jardinets décoratifs,75015,15.0,765.0
10776,JARDINET DU SQUARE SIMON BOLIVAR,Décorations sur la voie publique,75019,19.0,354.0
11484,JARDINIERE RUE CESARIA EVORA,Décorations sur la voie publique,75019,19.0,800.0
11491,JARDINIERES ANGLE DES RUES LECOURBE - VASCO DE GAMMA,Décorations sur la voie publique,75015,15.0,510.0
11683,16-00,Périphérique,75016,16.0,1077.0
11710,JARDINIERE VERTICALE DU 244 RUE DE BERCY,Murs végétalisés,75012,12.0,1.0
11839,JARDIN PARTAGE DU SQUARE DES MOINES DE TIBHIRINE,"Ephémères, partagés, pédagogiques",75011,11.0,150.0
11865,JARDIN PARTAGE DES BOULISTES DE MENILMONTANT,"Ephémères, partagés, pédagogiques",75020,20.0,90.0
11922,JARDIN PARTAGE LE JARDIN SUSPENDU,"Ephémères, partagés, pédagogiques",75020,20.0,850.0
11923,JARDIN PARTAGE DU SQUARE DES CARDEURS,"Ephémères, partagés, pédagogiques",75020,20.0,750.0
11979,JARDINIERES DE LA PLACE DE LA NATION (11eme),Décorations sur la voie publique,75011,11.0,2300.0
12024,JARDINIERE VERTICALE DU 63 RUE LHOMOND,Murs végétalisés,75005,5.0,20.0
12034,JARDINIERE VERTICALE DU JARDIN TERESKA TORRES-LEVIN,Murs végétalisés,75008,8.0,
12060,JARDINIERE VERTICALE DU SQUARE JEAN MORIN,Murs végétalisés,75012,12.0,43.0
12151,JARDINIERE VERTICALE DU SQUARE DE LA PAIX,Murs végétalisés,75020,20.0,50.0
12152,JARDINIERE VERTICALE DE LA RUE ALBERT WILLEMETZ,Murs végétalisés,75020,20.0,200.0
12901,JARDINIERES DE LA RUE JEAN BAPTISTE BERLIER,Décorations sur la voie publique,75013,13.0,290.0
11965,JARDINIERES DE LA PLACE HENRI MATISSE,Décorations sur la voie publique,75020,20.0,312.0
12970,JARDINIERES DU 189 RUE DE VAUGIRARD,Décorations sur la voie publique,75015,15.0,160.0
741,SQUARE DU DOCTEUR VARIOT,Promenades ouvertes,75020,20.0,3105.0
11793,PROMENADE PC 20 RUE DE LA MARE,Promenades ouvertes,75020,20.0,5000.0
12107,JARDINIERE VERTICALE DU SQUARE PABLO CASALS,Murs végétalisés,75015,15.0,15.0
12125,JARDINIERE VERTICALE DU 1 RUE GASTON COUTE,Murs végétalisés,75018,18.0,12.0
12185,JARDIN DE LA BIBLIOTHEQUE NATIONALE DE FRANCE,Promenades ouvertes,75002,2.0,1500.0
12928,JARDINIERES DE LA RUE DE TREVISE,Décorations sur la voie publique,75009,9.0,125.0
12984,JARDINIERES RAE DE LA RUE ELISA LEMONNIER,Décorations sur la voie publique,75012,12.0,60.0
11950,JARDINIERES DE LA RUE DE SULLY,Décorations sur la voie publique,75004,4.0,250.0
13207,JARDINIERES DE LA RUE HENRI BARBUSSE,Décorations sur la voie publique,75005,5.0,
13036,JARDINIERES RAE DE LA COURS DES NOUES ET PLACE EMILE LANDRIN,Décorations sur la voie publique,75020,20.0,326.0
13118,JARDINIERES EVQ DE LA RUE DE MEAUX ENTRE  C FABIEN ET SECRETAN,Décorations sur la voie publique,75019,19.0,210.0
13031,JARDINIERES RAE DE LA RUE LAS CASES,Décorations sur la voie publique,75007,7.0,138.0
13073,JARDINIERES EVQ DE LA RUE PIERRE LEVEE,Décorations sur la voie publique,75011,11.0,181.0
166,SQUARE EUGENE THOMAS,Promenades ouvertes,75012,12.0,742.0
13144,JARDINIERE DE LA PLACE DE BRETEUIL,Décorations sur la voie publique,75007,7.0,44.0
13227,JARDINIERES EVQ DE LA RUE VICTOR GELEZ,Décorations sur la voie publique,75011,11.0,48.0
13171,JARDINIERES RAE  DE L AVENUE DE BOUVINES,Décorations sur la voie publique,75011,11.0,
11949,JARDIN DU PERE THEILHARD DE CHARDIN,Promenades ouvertes,75004,4.0,1100.0
13037,JARDINS DES CHAMPS ELYSEES - JARDIN CHARLES AZNAVOUR,Promenades ouvertes,75008,8.0,18388.0
12914,JARDINIERES RAE DE LA RUE DU CAPITAINE LAGACHE,Décorations sur la voie publique,75017,17.0,245.0
10138,JARDIN D'EOLE,Promenades ouvertes,75018,18.0,42140.0
13340,JARDINIERES DE LA RUE D AUBERVILLIERS ( ENTRE CRIMEE ET OURCQ),Décorations sur la voie publique,75019,19.0,
11248,JARDINIERES DE LA PLACE DE CLICHY,Décorations sur la voie publique,75017,17.0,84.0
13338,JARDINIERES EVQ DE LA RUE DE BUZENVAL,Décorations sur la voie publique,75020,20.0,145.0
6,SQUARE LOUVOIS,Promenades ouvertes,75002,2.0,1925.0
11397,JARDIN PARTAGE ANNE FRANK,"Ephémères, partagés, pédagogiques",75003,3.0,75.0
12086,PROMENADE PC 18 - ORNANO - POISSONNIERS,Promenades ouvertes,75018,18.0,13440.0
12922,JARDINIERES DE L ALLEE JEAN FRANCOIS DIVRY,Décorations sur la voie publique,75017,17.0,250.0
13378,JARDINIERES DE LA GARE DU NORD-RUE DENAIN,Décorations sur la voie publique,75010,10.0,
13408,JARDINIERE ANGLE RUE LANCRY- QUAI DE VALMY,Décorations sur la voie publique,75010,10.0,66.0
10740,JARDINIERES DE L'AVENUE DES GOBELINS(5),Décorations sur la voie publique,75005,5.0,332.0
13400,JARDINIERES DE LA RUE SAINT VINCENT DE PAUL,Décorations sur la voie publique,75010,10.0,205.0
13444,JARDINIERES DU BOULEVARD AUGUSTE BLANQUI,Décorations sur la voie publique,75013,13.0,
13447,JARDINIERESS RUE LANCON- RUE VERGNIAUD SUD,Décorations sur la voie publique,75013,13.0,
877,JARDINET DE L'HOPITAL BROCA,"Ephémères, partagés, pédagogiques",75013,13.0,345.0
11686,JARDIN PARTAGE DU JARDIN DES ROSIERS-JOSEPH MIGNERET,"Ephémères, partagés, pédagogiques",75004,4.0,46.0
13052,JARDIN REGINE DEFORGES,Promenades ouvertes,75012,12.0,830.0
76,SQUARE BOUCICAUT,Promenades ouvertes,75007,7.0,7202.0
13083,JARDINIERES DE LA RUE EMILE RICHARD,Décorations sur la voie publique,75014,14.0,2400.0
11140,JARDINIERE VERTICALE DU 19B RUE DE L'ORILLON,Murs végétalisés,75011,11.0,63.0
11151,JARDINIERE VERTICALE DU 14 RUE VERGNIAUD,Murs végétalisés,75013,13.0,1.0
13401,JARDINIERES DU 13 RUE LOUIS BLANC,Décorations sur la voie publique,75010,10.0,485.0
13471,JARDINIERES TRAMWAY T3 GARE RER C PORTE MAILLOT,Décorations sur la voie publique,75017,17.0,99.0
11554,00-06,Périphérique,75013,13.0,1890.0
13474,JARDINIERES TRAMWAY T3 DE LA PLACE DE LA PORTE DE CHAMPERRET,Décorations sur la voie publique,75017,17.0,98.0
11704,JARDINIERE VERTICALE DU 24 RUE SAINT-SEBASTIEN,Murs végétalisés,75011,11.0,0.0
10888,DECORATION DE LA PLACE HEBERT,Décorations sur la voie publique,75018,18.0,56.0
13494,JARDINIERE VERTICALE DU COLLEGE MONTGOLFIER,Murs végétalisés,75003,3.0,
10077,JARDIN FRANCOISE HERITIER,Promenades ouvertes,75014,14.0,3820.0
12896,JARDINIERE VERTICALE DU 25 RUE GODEFROY CAVAIGNAC,Murs végétalisés,75011,11.0,
11125,JARDINIERE VERTICALE DU 41 RUE SAINT ANDRE DES ARTS,Murs végétalisés,75006,6.0,0.0
11244,JARDINIERE DU PASSAGE NATIONAL,Décorations sur la voie publique,75013,13.0,34.0
10934,JARDINIERES DE LA RUE JEAN FAUTRIER,Décorations sur la voie publique,75013,13.0,187.0
10394,JARDINIERES DE LA RUE TROLLEY DE PREVAUX,Décorations sur la voie publique,75013,13.0,434.0
105,JARDINET DE LA PLACE DE LA REINE ASTRID,Jardinets décoratifs,75008,8.0,261.0
206,35-03,Périphérique,75012,12.0,1165.0
11094,ESPACE VERT DU CENTRE SPORTIF LADOUMEGUE,Etablissements sportifs,75019,19.0,11800.0
10338,JARDINIERE DU PALAIS DE LA PORTE DOREE,Décorations sur la voie publique,75012,12.0,80.0
468,SQUARE HELENE,Promenades ouvertes,75017,17.0,940.0
213,35-12,Périphérique,75012,12.0,216.0
271,03-02,Périphérique,75013,13.0,3704.0
382,09-04,Périphérique,75015,15.0,115.0
392,09-15,Périphérique,75015,15.0,370.0
11648,12-00,Périphérique,75016,16.0,1162.0
11650,12-05,Périphérique,75016,16.0,2418.0
11025,DECORATION DU CENTRE HANDISPORT,Jardins privatifs,75020,20.0,100.0
157,SQUARE FRANCIS LEMARQUE,Promenades ouvertes,75011,11.0,1030.0
277,PARC MONTSOURIS,Promenades ouvertes,75014,14.0,154640.0
342,SQUARE DE LA PLACE ETIENNE PERNET,Promenades ouvertes,75015,15.0,640.0
633,22-01,Périphérique,75018,18.0,1070.0
95,PARC MONCEAU,Promenades ouvertes,75008,8.0,83300.0
10246,DECORATION DE LA RUE DE L'HOTEL COLBERT,Décorations sur la voie publique,75005,5.0,3.0
10380,JARDINIERES DE LA RUE DU COLONEL DOMINE,Décorations sur la voie publique,75013,13.0,1200.0
225,PARC DE CHOISY,Promenades ouvertes,75013,13.0,42693.0
11160,JARDINIERE VERTICALE DU 113 RUE DE LA TOMBE ISSOIRE,Murs végétalisés,75014,14.0,1.0
131,SQUARE MAURICE GARDETTE,Promenades ouvertes,75011,11.0,9853.0
11197,JARDINIERE VERTICALE DU 47 ALLEE DARIUS MILHAUD,Murs végétalisés,75019,19.0,6.0
10877,JARDINET DE LA PORTE MAILLOT NUMERO 51B,Jardinets décoratifs,75017,17.0,650.0
10278,JARDINIERE DE LA VOIE SUR BERGE RIVE GAUCHE,Décorations sur la voie publique,75007,7.0,3200.0
10409,JARDINIERE ANGLE DES RUES SARRETTE - TOMBE ISSOIRE,Décorations sur la voie publique,75014,14.0,90.0
11120,JARDINIERE VERTICALE DU 66 RUE DE SAINTONGE,Murs végétalisés,75003,3.0,0.0
11280,JARDIN PARTAGE LA PETITE ALIGRESSE,"Ephémères, partagés, pédagogiques",75012,12.0,250.0
798,29-01,Périphérique,75020,20.0,19024.0
11445,JARDINIERE VERTICALE DU 28 RUE DES DAMES,Murs végétalisés,75017,17.0,2.0
11723,JARDINIERES DE LA PLACE MOHAMED BOUAZIZI,Décorations sur la voie publique,75014,14.0,982.0
11425,JARDIN PARTAGE VERT-TIGE,"Ephémères, partagés, pédagogiques",75014,14.0,480.0
11817,JARDIN PARTAGE DU PARC CLICHY-BATIGNOLLES - MARTIN LUTHER KING,"Ephémères, partagés, pédagogiques",75017,17.0,370.0
11951,JARDINIERE VERTICALE DU TEP NEUVE SAINT PIERRE,Murs végétalisés,75004,4.0,
12987,JARDINIERES EVQ DE LA RUE BREZIN,Décorations sur la voie publique,75014,14.0,145.0
43,JARDIN MEDIEVAL DU MUSEE DE CLUNY,Promenades ouvertes,75005,5.0,4000.0
771,SQUARE DE LA RUE DES MURIERS,Promenades ouvertes,75020,20.0,1750.0
236,SQUARE ULYSSE TRELAT,Promenades ouvertes,75013,13.0,4154.0
780,JARDIN GABRIELE BUFFET,Promenades ouvertes,75020,20.0,3600.0
10968,JARDIN HEROLD,Promenades ouvertes,75019,19.0,1065.0
10339,DECORATION DU BOULEVARD DE L'HOPITAL (13EME,Décorations sur la voie publique,75013,13.0,1432.0
760,JARDIN CASQUE D'OR,Promenades ouvertes,75020,20.0,4167.0
