annee,arrondissement,code_postal,ville,nb_plai,nb_plus,nb_pls
2016,20,75020,Paris,15,60,75
2016,11,75011,Paris,5,7,5
2016,15,75015,Paris,1,0,0
2016,18,75018,Paris,0,1,0
2016,10,75010,Paris,9,6,0
2016,11,75011,Paris,1,0,0
2016,11,75011,Paris,1,0,0
2017,13,75013,Paris,145,0,0
2017,9,75009,Paris,4,2,0
2017,19,75019,Paris,0,0,18
2017,19,75019,Paris,0,0,1
2017,16,75016,Paris,17,17,0
2017,12,75012,Paris,0,0,1
2017,1,75001,Paris,0,1,0
2017,1,75001,Paris,1,0,0
2017,3,75003,Paris,0,1,0
2017,10,75010,Paris,0,1,0
2017,10,75010,Paris,6,9,6
2018,2,75002,Paris,1,0,0
2018,9,75009,Paris,1,0,0
2018,13,75013,Paris,0,70,70
2018,20,75020,Paris,0,8,18
2018,10,75010,Paris,8,5,0
2018,13,75013,Paris,0,0,103
2019,13,75013,Paris,5,0,0
2019,11,75011,Paris,60,0,0
2019,14,75014,Paris,5,6,5
2019,12,75012,Paris,34,46,34
2020,5,75005,Paris,13,9,0
2020,13,75013,Paris,0,0,6
2020,12,75012,Paris,0,0,14
2020,11,75011,Paris,3,4,3
2020,20,75020,Paris,4,4,4
2020,17,75017,Paris,8,5,4
2020,11,75011,Paris,104,0,0
2021,18,75018,Paris,26,0,0
2021,20,75020,Paris,18,0,0
2021,13,75013,Paris,0,0,15
2021,20,75020,Paris,4,4,16
2021,20,75020,Paris,13,17,13
2021,1,75001,Paris,4,2,0
2021,17,75017,Paris,27,36,27
2021,4,75004,Paris,2,1,0
2021,14,75014,Paris,25,33,24
2022,8,75008,Paris,0,0,12
2022,13,75013,Paris,0,1,0
2023,12,75012,Paris,1,0,0
2023,15,75015,Paris,36,9,0
2023,12,75012,Paris,3,0,0
2023,8,75008,Paris,5,0,0
2023,11,75011,Paris,8,5,3
2023,18,75018,Paris,5,7,5
2023,20,75020,Paris,0,0,22
2023,20,75020,Paris,26,26,21
2024,13,75013,Paris,0,2,0
2024,18,75018,Paris,0,32,0
2024,6,75006,Paris,0,22,6
2024,9,75009,Paris,13,9,0
2024,4,75004,Paris,4,3,0
2024,15,75015,Paris,0,34,0
2024,11,75011,Paris,22,19,6
2001,11,75011,Paris,0,5,0
2001,15,75015,Paris,2,0,0
2001,20,75020,Paris,0,52,0
2001,15,75015,Paris,0,44,0
2001,19,75019,Paris,0,0,314
2002,17,75017,Paris,0,0,34
2002,11,75011,Paris,0,27,0
2003,15,75015,Paris,0,18,10
2003,11,75011,Paris,9,27,0
2003,14,75014,Paris,0,45,0
2003,19,75019,Paris,76,0,0
2003,15,75015,Paris,7,37,0
2004,2,75002,Paris,0,6,0
2004,2,75002,Paris,0,6,0
2004,19,75019,Paris,0,0,165
2004,20,75020,Paris,2,0,0
2004,13,75013,Paris,0,0,4
2004,19,75019,Paris,0,0,51
2004,7,75007,Paris,6,0,0
2004,11,75011,Paris,0,41,41
2004,18,75018,Paris,7,0,0
2004,19,75019,Paris,0,0,50
2004,10,75010,Paris,2,0,0
2005,20,75020,Paris,0,10,10
2005,17,75017,Paris,40,0,0
2005,2,75002,Paris,2,0,0
2005,20,75020,Paris,0,0,4
2005,15,75015,Paris,4,9,0
2005,10,75010,Paris,8,9,0
2006,17,75017,Paris,277,0,0
2006,2,75002,Paris,7,8,0
2006,12,75012,Paris,0,3,0
2006,4,75004,Paris,5,10,0
2006,18,75018,Paris,0,8,0
2006,18,75018,Paris,39,0,0
2006,11,75011,Paris,0,0,46
2007,11,75011,Paris,0,6,0
2007,18,75018,Paris,14,0,14
2007,3,75003,Paris,2,0,0
2007,16,75016,Paris,16,0,0
2007,13,75013,Paris,1,0,0
2007,17,75017,Paris,10,19,0
2007,12,75012,Paris,2,12,9
2007,7,75007,Paris,4,16,0
2007,18,75018,Paris,22,0,0
2007,20,75020,Paris,0,5,0
2007,2,75002,Paris,6,5,0
2007,15,75015,Paris,0,1,0
2007,16,75016,Paris,0,3,0
2008,19,75019,Paris,0,0,18
2008,20,75020,Paris,0,3,6
2008,9,75009,Paris,0,0,71
2008,11,75011,Paris,7,12,7
2008,12,75012,Paris,4,8,0
2008,1,75001,Paris,0,12,0
2008,1,75001,Paris,0,9,0
2008,1,75001,Paris,0,5,0
2008,4,75004,Paris,0,15,0
2008,4,75004,Paris,0,5,0
2008,18,75018,Paris,5,15,5
2008,17,75017,Paris,0,2,0
2008,18,75018,Paris,0,6,6
2009,17,75017,Paris,11,28,11
2009,18,75018,Paris,17,0,0
2010,5,75005,Paris,0,1,0
2010,11,75011,Paris,1,0,0
2010,15,75015,Paris,1,0,0
2010,18,75018,Paris,0,0,36
2010,18,75018,Paris,0,1,0
2010,15,75015,Paris,0,1,0
2010,18,75018,Paris,18,35,27
2010,3,75003,Paris,2,6,0
2010,9,75009,Paris,5,12,3
2010,20,75020,Paris,6,27,9
2010,10,75010,Paris,6,43,12
2010,18,75018,Paris,9,28,9
2011,8,75008,Paris,8,18,9
2011,1,75001,Paris,12,26,12
2011,17,75017,Paris,9,23,14
2011,13,75013,Paris,0,14,10
2011,18,75018,Paris,0,7,0
2011,18,75018,Paris,0,16,0
2011,15,75015,Paris,0,2,0
2012,11,75011,Paris,3,10,3
2012,16,75016,Paris,0,1,0
2012,5,75005,Paris,0,1,0
2012,9,75009,Paris,0,1,0
2012,16,75016,Paris,0,1,0
2012,17,75017,Paris,0,3,0
2012,13,75013,Paris,0,0,20
2012,15,75015,Paris,0,9,0
2012,15,75015,Paris,2,4,2
2013,1,75001,Paris,2,4,2
2013,15,75015,Paris,5,13,6
2013,16,75016,Paris,3,3,0
2013,14,75014,Paris,0,125,64
2013,17,75017,Paris,0,0,14
2013,18,75018,Paris,2,8,2
2013,5,75005,Paris,10,13,9
2013,9,75009,Paris,8,16,5
2013,15,75015,Paris,103,0,0
2013,17,75017,Paris,0,20,0
2013,18,75018,Paris,0,14,0
2013,13,75013,Paris,0,0,138
2013,15,75015,Paris,3,3,1
2013,17,75017,Paris,54,0,0
2013,15,75015,Paris,16,0,0
2013,17,75017,Paris,0,0,11
2014,20,75020,Paris,20,0,0
2014,12,75012,Paris,4,5,0
2014,16,75016,Paris,0,1,0
2014,2,75002,Paris,5,7,5
2014,3,75003,Paris,15,26,17
2014,4,75004,Paris,1,0,0
2014,11,75011,Paris,8,15,10
2014,13,75013,Paris,60,0,0
2014,16,75016,Paris,74,133,88
2014,17,75017,Paris,35,62,41
2014,19,75019,Paris,3,4,25
2014,19,75019,Paris,0,0,30
2015,10,75010,Paris,0,1,0
2015,20,75020,Paris,4,0,0
2015,10,75010,Paris,2,0,0
2015,4,75004,Paris,0,0,7
2015,10,75010,Paris,17,22,16
2016,15,75015,Paris,0,3,0
2016,3,75003,Paris,17,23,17
2016,15,75015,Paris,31,42,31
2016,18,75018,Paris,21,12,8
2016,20,75020,Paris,6,8,6
2016,17,75017,Paris,30,0,0
2016,9,75009,Paris,9,4,0
2016,11,75011,Paris,3,2,0
2016,5,75005,Paris,2,0,0
2016,13,75013,Paris,1,0,0
2016,15,75015,Paris,5,3,0
2017,14,75014,Paris,0,0,220
2017,15,75015,Paris,1,0,0
2017,18,75018,Paris,6,4,0
2017,12,75012,Paris,0,26,21
2017,13,75013,Paris,0,0,2
2017,15,75015,Paris,25,0,0
2017,6,75006,Paris,0,1,0
2017,19,75019,Paris,1,0,0
2018,9,75009,Paris,1,0,0
2018,12,75012,Paris,1,0,0
2018,5,75005,Paris,19,18,0
2018,12,75012,Paris,0,0,17
2018,14,75014,Paris,2,4,0
2018,15,75015,Paris,5,6,3
2018,20,75020,Paris,1,0,0
2019,18,75018,Paris,20,23,12
2019,14,75014,Paris,55,0,0
2019,11,75011,Paris,4,3,7
2019,13,75013,Paris,0,0,2
2019,9,75009,Paris,1,0,0
2019,11,75011,Paris,1,0,0
2019,11,75011,Paris,2,2,0
2019,10,75010,Paris,1,0,0
2019,16,75016,Paris,1,1,0
2020,19,75019,Paris,2,0,0
2020,10,75010,Paris,17,11,7
2020,16,75016,Paris,18,24,19
2020,10,75010,Paris,0,1,0
2020,18,75018,Paris,25,0,0
2020,19,75019,Paris,0,55,0
2020,20,75020,Paris,0,0,5
2021,20,75020,Paris,1,0,0
2021,20,75020,Paris,3,2,9
2021,11,75011,Paris,6,8,6
2021,20,75020,Paris,2,4,2
2021,15,75015,Paris,10,7,0
2021,20,75020,Paris,5,7,5
2021,12,75012,Paris,57,89,93
2022,13,75013,Paris,0,0,1
2022,18,75018,Paris,0,5,6
2022,12,75012,Paris,5,5,0
2022,11,75011,Paris,1,0,0
2022,18,75018,Paris,7,8,47
2022,18,75018,Paris,2,4,3
2022,12,75012,Paris,20,26,19
2023,16,75016,Paris,7,9,6
2023,13,75013,Paris,1,0,0
2023,12,75012,Paris,12,8,0
2023,20,75020,Paris,0,0,1
2023,18,75018,Paris,0,0,7
2023,15,75015,Paris,1,0,0
2023,11,75011,Paris,0,0,11
2023,15,75015,Paris,15,0,0
2023,19,75019,Paris,0,1,11
2023,2,75002,Paris,4,0,0
2023,13,75013,Paris,0,1,0
2023,3,75003,Paris,7,4,0
2023,1,75001,Paris,0,0,6
2023,11,75011,Paris,2,1,0
2024,12,75012,Paris,7,0,0
2024,13,75013,Paris,1,0,0
2024,20,75020,Paris,0,0,5
2024,16,75016,Paris,1,0,0
2024,20,75020,Paris,0,0,43
2024,15,75015,Paris,16,9,0
2024,15,75015,Paris,0,0,9
2024,13,75013,Paris,25,0,0
2024,19,75019,Paris,0,0,12
2024,14,75014,Paris,0,0,10
2024,11,75011,Paris,12,7,0
2001,18,75018,Paris,0,6,0
2002,12,75012,Paris,9,15,0
2002,7,75007,Paris,0,15,0
2002,15,75015,Paris,14,58,20
2002,3,75003,Paris,16,0,0
2002,3,75003,Paris,39,0,0
2002,17,75017,Paris,0,121,0
2002,15,75015,Paris,0,55,0
2002,12,75012,Paris,0,35,0
2003,20,75020,Paris,0,0,20
2003,9,75009,Paris,0,28,0
2003,20,75020,Paris,1,0,0
2004,12,75012,Paris,0,9,0
2004,18,75018,Paris,0,3,0
2004,15,75015,Paris,0,4,0
2004,18,75018,Paris,3,29,0
2004,10,75010,Paris,0,67,0
2004,10,75010,Paris,3,12,0
2004,10,75010,Paris,0,25,0
2005,12,75012,Paris,0,0,13
2005,16,75016,Paris,0,2,0
2005,5,75005,Paris,2,0,0
2005,20,75020,Paris,0,0,16
2005,13,75013,Paris,0,23,0
2005,20,75020,Paris,0,7,0
2005,18,75018,Paris,6,13,6
2005,12,75012,Paris,0,0,23
2005,18,75018,Paris,0,9,0
2005,11,75011,Paris,120,90,90
2005,15,75015,Paris,5,0,0
2005,14,75014,Paris,20,0,0
2006,12,75012,Paris,8,33,0
2006,19,75019,Paris,0,0,56
2006,13,75013,Paris,0,49,0
2006,11,75011,Paris,3,0,0
2006,18,75018,Paris,1,0,0
2006,15,75015,Paris,50,0,0
2007,12,75012,Paris,0,8,0
2007,20,75020,Paris,0,4,0
2007,13,75013,Paris,0,5,0
2007,13,75013,Paris,0,3,0
2007,18,75018,Paris,6,0,0
2007,18,75018,Paris,0,4,0
2007,14,75014,Paris,1,0,0
2007,19,75019,Paris,0,0,7
2007,20,75020,Paris,0,10,0
2007,2,75002,Paris,10,0,0
2007,7,75007,Paris,3,8,0
2007,12,75012,Paris,141,0,0
2007,10,75010,Paris,66,0,0
2007,15,75015,Paris,2,6,2
2007,18,75018,Paris,0,0,3
2007,18,75018,Paris,0,6,0
2008,20,75020,Paris,0,153,150
2008,12,75012,Paris,27,0,0
2008,13,75013,Paris,0,0,10
2008,12,75012,Paris,5,9,0
2008,12,75012,Paris,0,0,1
2008,15,75015,Paris,1,0,0
2008,1,75001,Paris,0,8,0
2008,1,75001,Paris,0,12,0
2008,11,75011,Paris,7,11,4
2008,13,75013,Paris,10,47,15
2008,5,75005,Paris,0,1,0
2008,17,75017,Paris,0,1,0
2008,17,75017,Paris,0,3,0
2008,18,75018,Paris,60,40,0
2008,20,75020,Paris,0,3,7
2008,20,75020,Paris,0,6,0
2009,20,75020,Paris,0,15,5
2009,5,75005,Paris,17,0,0
2009,3,75003,Paris,2,2,0
2009,12,75012,Paris,0,1,0
2009,12,75012,Paris,0,1,0
2009,17,75017,Paris,3,16,10
2009,16,75016,Paris,1,11,4
2009,16,75016,Paris,0,1,0
2009,17,75017,Paris,0,1,0
2009,11,75011,Paris,2,9,3
2009,17,75017,Paris,0,2,0
2009,15,75015,Paris,0,2,0
2009,20,75020,Paris,0,1,0
2009,20,75020,Paris,0,2,0
2009,15,75015,Paris,0,1,0
2009,19,75019,Paris,1,0,0
2010,13,75013,Paris,0,109,0
2010,12,75012,Paris,0,0,92
2010,17,75017,Paris,4,8,0
2010,1,75001,Paris,6,16,3
2010,5,75005,Paris,0,2,0
2010,18,75018,Paris,0,2,0
2010,12,75012,Paris,1,0,0
2010,15,75015,Paris,0,1,0
2010,20,75020,Paris,0,1,0
2010,13,75013,Paris,0,0,100
2010,18,75018,Paris,0,4,0
2010,16,75016,Paris,0,1,0
2010,11,75011,Paris,6,9,3
2010,14,75014,Paris,3,5,0
2010,10,75010,Paris,4,10,0
2010,19,75019,Paris,0,5,12
2010,18,75018,Paris,0,5,0
2010,19,75019,Paris,0,1,0
2010,15,75015,Paris,0,2,0
2010,18,75018,Paris,0,4,0
2010,18,75018,Paris,0,1,0
2010,17,75017,Paris,0,0,20
2011,15,75015,Paris,0,1,0
2011,20,75020,Paris,0,1,0
2011,1,75001,Paris,36,0,0
2011,16,75016,Paris,5,14,5
2011,20,75020,Paris,0,6,6
2011,15,75015,Paris,6,32,22
2011,12,75012,Paris,0,11,11
2011,12,75012,Paris,0,2,0
2011,20,75020,Paris,0,9,0
2011,15,75015,Paris,0,2,0
2011,15,75015,Paris,0,1,0
2011,6,75006,Paris,0,0,55
2011,5,75005,Paris,0,14,0
2011,19,75019,Paris,0,0,36
2011,18,75018,Paris,0,10,0
2011,19,75019,Paris,0,95,0
2011,20,75020,Paris,0,0,2
2012,11,75011,Paris,0,0,12
2012,9,75009,Paris,10,10,0
2012,18,75018,Paris,0,1,0
2012,20,75020,Paris,0,2,0
2012,17,75017,Paris,0,16,0
2012,17,75017,Paris,0,0,100
2012,17,75017,Paris,0,1,0
2013,10,75010,Paris,6,12,5
2013,19,75019,Paris,0,11,14
2013,19,75019,Paris,0,0,19
2013,12,75012,Paris,0,28,0
2013,15,75015,Paris,1,1,0
2013,16,75016,Paris,9,25,11
2013,20,75020,Paris,0,2,0
2013,10,75010,Paris,0,7,0
2013,14,75014,Paris,86,0,0
2013,20,75020,Paris,0,0,52
2013,10,75010,Paris,0,29,14
2013,20,75020,Paris,0,3,5
2014,17,75017,Paris,13,37,24
2014,15,75015,Paris,13,116,129
2014,15,75015,Paris,5,6,5
2014,3,75003,Paris,12,12,0
2014,19,75019,Paris,0,0,1
2014,12,75012,Paris,2,37,0
2014,14,75014,Paris,3,6,0
2014,18,75018,Paris,27,34,29
2014,18,75018,Paris,106,0,0
2014,20,75020,Paris,0,0,56
2015,10,75010,Paris,0,0,47
2015,17,75017,Paris,0,1,0
2015,19,75019,Paris,0,0,13
2015,13,75013,Paris,3,5,4
2015,16,75016,Paris,9,0,0
2015,19,75019,Paris,54,0,0
2015,17,75017,Paris,255,340,254
2015,19,75019,Paris,0,0,12
2015,10,75010,Paris,4,4,4
2015,20,75020,Paris,13,40,77
2015,18,75018,Paris,0,3,0
2015,16,75016,Paris,10,7,0
2016,17,75017,Paris,1,0,0
2016,13,75013,Paris,0,4,0
2016,11,75011,Paris,1,0,0
2016,14,75014,Paris,6,5,52
2016,20,75020,Paris,8,14,4
2016,20,75020,Paris,0,0,94
2017,20,75020,Paris,5,8,5
2017,13,75013,Paris,0,0,32
2017,18,75018,Paris,3,3,1
2017,10,75010,Paris,0,0,24
2017,15,75015,Paris,0,0,16
2017,1,75001,Paris,1,0,0
2017,3,75003,Paris,0,1,0
2017,11,75011,Paris,1,0,0
2018,18,75018,Paris,2,0,0
2018,18,75018,Paris,17,0,0
2018,3,75003,Paris,6,8,6
2018,18,75018,Paris,0,15,0
2019,18,75018,Paris,1,0,0
2019,17,75017,Paris,0,1,0
2019,13,75013,Paris,0,0,1
2019,13,75013,Paris,22,30,23
2019,14,75014,Paris,0,10,6
2020,14,75014,Paris,1,0,0
2020,4,75004,Paris,0,1,0
2020,5,75005,Paris,0,5,0
2020,12,75012,Paris,2,1,0
2020,17,75017,Paris,1,0,0
2020,12,75012,Paris,0,2,2
2020,12,75012,Paris,0,0,36
2021,14,75014,Paris,25,0,0
2021,2,75002,Paris,0,0,17
2021,19,75019,Paris,0,0,71
2021,20,75020,Paris,0,0,118
2021,9,75009,Paris,5,7,5
2022,10,75010,Paris,9,5,0
2022,13,75013,Paris,0,1,0
2022,11,75011,Paris,5,7,6
2022,14,75014,Paris,1,0,0
2022,20,75020,Paris,1,0,0
2022,6,75006,Paris,0,49,14
2022,5,75005,Paris,2,2,0
2022,18,75018,Paris,3,2,0
2023,13,75013,Paris,4,0,0
2023,19,75019,Paris,10,71,5
2023,14,75014,Paris,10,6,0
2023,5,75005,Paris,5,7,6
2024,3,75003,Paris,0,0,1
2024,13,75013,Paris,23,26,24
2024,5,75005,Paris,7,5,0
2001,11,75011,Paris,0,3,0
2001,9,75009,Paris,24,0,0
2001,9,75009,Paris,18,0,0
2001,15,75015,Paris,0,33,58
2002,11,75011,Paris,0,0,40
2002,18,75018,Paris,0,0,17
2002,20,75020,Paris,0,0,11
2002,18,75018,Paris,0,77,0
2002,20,75020,Paris,0,3,0
2002,17,75017,Paris,0,0,64
2003,19,75019,Paris,0,0,88
2003,14,75014,Paris,0,12,12
2003,10,75010,Paris,0,19,0
2003,5,75005,Paris,0,9,0
2003,12,75012,Paris,0,0,17
2004,14,75014,Paris,0,23,0
2004,15,75015,Paris,48,0,0
2004,20,75020,Paris,0,0,47
2004,11,75011,Paris,3,3,0
2005,8,75008,Paris,57,0,0
2005,12,75012,Paris,0,0,30
2005,18,75018,Paris,0,6,0
2005,14,75014,Paris,0,52,0
2006,15,75015,Paris,0,126,0
2006,15,75015,Paris,0,0,7
2006,16,75016,Paris,3,12,0
2006,20,75020,Paris,0,0,12
2006,7,75007,Paris,4,13,5
2006,15,75015,Paris,0,16,0
2006,15,75015,Paris,218,0,0
2007,20,75020,Paris,1,0,0
2007,13,75013,Paris,0,41,0
2007,18,75018,Paris,7,0,0
2007,10,75010,Paris,0,1,0
2007,15,75015,Paris,7,0,0
2007,11,75011,Paris,189,0,0
2007,10,75010,Paris,15,0,0
2007,20,75020,Paris,0,2,0
2007,13,75013,Paris,0,0,100
2007,4,75004,Paris,3,10,0
2007,18,75018,Paris,8,0,0
2007,13,75013,Paris,28,0,0
2007,2,75002,Paris,8,13,0
2007,12,75012,Paris,4,7,0
2008,2,75002,Paris,2,0,0
2008,19,75019,Paris,0,0,23
2008,4,75004,Paris,7,15,0
2008,14,75014,Paris,15,0,0
2008,14,75014,Paris,6,17,7
2008,13,75013,Paris,0,2,0
2008,15,75015,Paris,0,2,0
2008,19,75019,Paris,0,4,5
2008,1,75001,Paris,0,5,0
2008,3,75003,Paris,0,15,0
2008,3,75003,Paris,0,9,0
2008,4,75004,Paris,0,5,0
2008,11,75011,Paris,22,0,0
2008,18,75018,Paris,2,0,0
2009,10,75010,Paris,4,6,2
2009,12,75012,Paris,0,0,16
2009,13,75013,Paris,230,0,0
2009,9,75009,Paris,1,12,5
2009,19,75019,Paris,0,0,48
2009,15,75015,Paris,1,6,3
2009,12,75012,Paris,3,18,9
2009,15,75015,Paris,16,0,0
2009,11,75011,Paris,1,11,5
2009,13,75013,Paris,0,165,0
2009,11,75011,Paris,0,1,0
2009,2,75002,Paris,11,24,8
2009,9,75009,Paris,0,0,4
2009,12,75012,Paris,6,9,6
2009,20,75020,Paris,2,10,0
2009,20,75020,Paris,37,0,0
2009,13,75013,Paris,0,46,0
2010,14,75014,Paris,120,0,0
2010,18,75018,Paris,24,0,0
2010,4,75004,Paris,0,6,0
2010,20,75020,Paris,0,24,7
2010,12,75012,Paris,0,2,0
2010,17,75017,Paris,0,4,0
2010,15,75015,Paris,3,7,2
2010,18,75018,Paris,0,11,5
2010,20,75020,Paris,0,1,0
2010,20,75020,Paris,0,2,0
2011,15,75015,Paris,0,0,88
2011,20,75020,Paris,0,0,77
2011,18,75018,Paris,0,0,6
2011,15,75015,Paris,0,4,3
2011,1,75001,Paris,0,28,0
2011,9,75009,Paris,3,5,2
2011,19,75019,Paris,0,11,0
2011,13,75013,Paris,0,14,0
2011,20,75020,Paris,0,6,0
2012,20,75020,Paris,0,2,0
2012,10,75010,Paris,1,7,6
2012,13,75013,Paris,0,1,0
2012,15,75015,Paris,2,0,0
2012,15,75015,Paris,1,0,0
2012,16,75016,Paris,0,1,0
2012,20,75020,Paris,0,0,23
2012,17,75017,Paris,0,0,40
2012,19,75019,Paris,5,0,0
2012,17,75017,Paris,0,0,103
2012,17,75017,Paris,0,89,0
2012,18,75018,Paris,0,18,0
2012,20,75020,Paris,0,1,0
2013,13,75013,Paris,225,0,0
2013,9,75009,Paris,6,13,4
2013,18,75018,Paris,4,8,4
2013,19,75019,Paris,2,6,6
2013,18,75018,Paris,1,0,0
2013,15,75015,Paris,1,0,0
2013,18,75018,Paris,17,42,26
2013,19,75019,Paris,0,4,4
2013,20,75020,Paris,0,0,53
2013,20,75020,Paris,0,0,5
2013,20,75020,Paris,0,0,26
2013,11,75011,Paris,0,4,0
2013,19,75019,Paris,0,0,198
2014,17,75017,Paris,12,14,3
2014,20,75020,Paris,0,1,0
2014,12,75012,Paris,0,140,0
2014,13,75013,Paris,7,25,32
2014,18,75018,Paris,7,3,3
2014,6,75006,Paris,0,0,21
2014,8,75008,Paris,1,16,0
2014,11,75011,Paris,0,1,0
2015,13,75013,Paris,0,1,0
2015,19,75019,Paris,2,0,0
2015,11,75011,Paris,20,12,9
2015,9,75009,Paris,1,0,0
2015,18,75018,Paris,0,128,112
2015,15,75015,Paris,20,28,20
2016,17,75017,Paris,2,0,0
2016,7,75007,Paris,5,5,0
2016,18,75018,Paris,4,3,0
2016,19,75019,Paris,0,0,21
2016,19,75019,Paris,0,5,0
2016,9,75009,Paris,3,0,0
2016,17,75017,Paris,5,2,9
2016,19,75019,Paris,0,0,51
2016,12,75012,Paris,1,0,0
2016,10,75010,Paris,1,0,0
2017,14,75014,Paris,0,0,38
2017,13,75013,Paris,15,22,15
2017,2,75002,Paris,3,3,2
2017,15,75015,Paris,4,4,0
2017,10,75010,Paris,2,2,2
2017,5,75005,Paris,1,0,0
2017,6,75006,Paris,0,1,0
2017,17,75017,Paris,3,3,0
2017,9,75009,Paris,3,2,4
2018,15,75015,Paris,0,2,0
2018,18,75018,Paris,0,2,0
2018,11,75011,Paris,2,0,0
2018,18,75018,Paris,1,0,0
2018,20,75020,Paris,0,0,1
2018,17,75017,Paris,0,0,64
2018,20,75020,Paris,0,0,4
2018,20,75020,Paris,1,0,0
2018,11,75011,Paris,0,2,0
2018,11,75011,Paris,7,5,0
2018,20,75020,Paris,0,103,0
2018,20,75020,Paris,0,0,1
2018,15,75015,Paris,5,0,0
2019,17,75017,Paris,1,0,0
2019,19,75019,Paris,0,0,14
2019,18,75018,Paris,6,7,6
2019,12,75012,Paris,1,0,0
2020,18,75018,Paris,0,0,7
2020,20,75020,Paris,1,0,0
2020,17,75017,Paris,1,0,0
2020,20,75020,Paris,0,0,13
2020,13,75013,Paris,0,0,1
2020,13,75013,Paris,0,1,0
2020,14,75014,Paris,1,0,0
2020,15,75015,Paris,14,19,14
2021,18,75018,Paris,2,2,2
2021,14,75014,Paris,0,5,2
2021,13,75013,Paris,0,0,1
2021,11,75011,Paris,8,10,8
2021,14,75014,Paris,0,0,22
2021,10,75010,Paris,6,8,6
2021,5,75005,Paris,10,7,0
2021,3,75003,Paris,3,2,0
2022,2,75002,Paris,2,1,0
2022,14,75014,Paris,2,2,1
2022,18,75018,Paris,1,2,1
2022,19,75019,Paris,0,0,6
2022,20,75020,Paris,3,4,2
2023,18,75018,Paris,16,19,17
2023,12,75012,Paris,0,0,31
2023,10,75010,Paris,5,6,5
2023,1,75001,Paris,0,12,11
2024,13,75013,Paris,0,0,1
2024,8,75008,Paris,0,0,6
2024,6,75006,Paris,15,10,0
2024,12,75012,Paris,6,5,4
2024,15,75015,Paris,9,0,0
2001,18,75018,Paris,41,0,0
2001,18,75018,Paris,0,12,0
2001,9,75009,Paris,1,0,0
2002,20,75020,Paris,0,22,0
2002,10,75010,Paris,8,0,0
2002,9,75009,Paris,5,10,0
2002,5,75005,Paris,0,57,0
2003,9,75009,Paris,0,25,0
2003,11,75011,Paris,0,0,28
2003,3,75003,Paris,25,50,0
2003,18,75018,Paris,0,15,0
2004,19,75019,Paris,0,6,0
2004,20,75020,Paris,0,4,0
2004,13,75013,Paris,0,0,48
2004,16,75016,Paris,4,15,4
2004,12,75012,Paris,95,244,77
2005,1,75001,Paris,2,2,0
2005,17,75017,Paris,0,0,45
2005,7,75007,Paris,0,0,37
2005,15,75015,Paris,10,0,0
2005,18,75018,Paris,0,10,0
2005,14,75014,Paris,0,7,0
2005,18,75018,Paris,4,6,0
2005,19,75019,Paris,10,20,50
2005,15,75015,Paris,6,0,0
2005,11,75011,Paris,0,0,10
2006,12,75012,Paris,3,0,0
2006,13,75013,Paris,0,13,11
2006,9,75009,Paris,0,27,0
2006,19,75019,Paris,0,0,100
2006,11,75011,Paris,0,12,0
2006,15,75015,Paris,0,16,0
2006,15,75015,Paris,0,20,0
2006,19,75019,Paris,0,0,9
2007,12,75012,Paris,0,12,6
2007,4,75004,Paris,0,4,0
2007,15,75015,Paris,0,5,0
2007,13,75013,Paris,0,0,8
2007,10,75010,Paris,30,0,0
2007,19,75019,Paris,0,0,13
2007,17,75017,Paris,0,0,0
2007,10,75010,Paris,0,0,10
2007,10,75010,Paris,9,14,0
2007,17,75017,Paris,0,12,0
2007,17,75017,Paris,0,1,0
2007,20,75020,Paris,0,10,0
2007,18,75018,Paris,0,11,11
2007,18,75018,Paris,5,0,5
2007,18,75018,Paris,0,0,7
2007,18,75018,Paris,0,3,0
2007,16,75016,Paris,0,2,0
2008,17,75017,Paris,15,0,0
2008,13,75013,Paris,0,3,3
2008,13,75013,Paris,0,1,0
2008,18,75018,Paris,0,0,0
2008,15,75015,Paris,0,1,0
2008,13,75013,Paris,0,1,0
2008,14,75014,Paris,24,0,0
2008,18,75018,Paris,35,0,0
2008,15,75015,Paris,0,89,0
2008,1,75001,Paris,0,15,0
2008,18,75018,Paris,3,3,0
2008,20,75020,Paris,2,0,0
2008,14,75014,Paris,2,8,0
2008,18,75018,Paris,2,6,4
2008,18,75018,Paris,0,12,0
2008,20,75020,Paris,2,0,0
2009,20,75020,Paris,0,7,0
2009,6,75006,Paris,0,10,2
2009,15,75015,Paris,1,9,4
2009,18,75018,Paris,2,9,3
2009,19,75019,Paris,0,0,22
2009,17,75017,Paris,0,2,0
2009,20,75020,Paris,0,3,0
2009,19,75019,Paris,0,184,0
2009,15,75015,Paris,0,0,22
2009,15,75015,Paris,0,9,4
2009,11,75011,Paris,0,4,0
2009,13,75013,Paris,0,1,0
2009,15,75015,Paris,0,12,5
2009,19,75019,Paris,0,8,14
2009,15,75015,Paris,25,70,32
2009,15,75015,Paris,4,9,4
2009,18,75018,Paris,0,2,0
2009,15,75015,Paris,0,4,0
2009,17,75017,Paris,0,1,0
2009,12,75012,Paris,60,0,0
2010,12,75012,Paris,35,0,0
2010,14,75014,Paris,1,0,0
2010,16,75016,Paris,2,15,5
2010,9,75009,Paris,2,4,0
2010,20,75020,Paris,0,1,0
2010,12,75012,Paris,3,19,9
